user_subscription_id,user_id,service_id,plan_name,is_active,plan_price,created_at,due_date
96852,2ec9671b-0ead-4114-9e0d-41b580a56db8,768.0,Youtube Premium - Family,1,189.0,2021-12-07 07:02:12.116784+00:00,2021-12-29
67542,35828dd3-c623-4496-bd9f-9fa957fe5a78,146.0,Annually Plan,0,399.0,2021-11-24 09:07:47.672712+00:00,2021-11-23
31900,78c54a61-c5c2-4b43-af67-0b989f4aa1f0,121.0,App Subscription: Basic,1,6000.0,2021-11-07 08:01:54.626244+00:00,2022-11-07
96104,2ce7fcf5-96bb-48db-b992-01b9a3a3b375,8.0,12 Month Plan,1,999.0,2021-12-06 18:26:51.029228+00:00,2022-12-06
53211,e5caaf65-53ce-4c9f-ba74-851711465c11,8.0,12 Month Plan,1,999.0,2021-11-23 15:26:00.613404+00:00,2021-12-26
35187,6870bede-395a-4b77-a2de-6c59e93541cf,105.0,Annually Plan,1,490.0,2021-11-12 03:04:31.493041+00:00,2022-04-23
70871,7ab6f4e1-3b25-4013-a128-1f39600a53e7,8.0,12 Month Plan,1,999.0,2021-11-25 05:06:59.426669+00:00,2022-10-25
41493,dc269f67-92ed-466b-a9d2-4d4a7b6a11c9,321.0,6000 Credits,1,225.0,2021-11-18 09:20:26.564106+00:00,2022-07-01
14670,00215e41-a20c-455b-8a1a-ae94a51c91a5,8.0,12 Month Plan,0,999.0,2021-10-20 02:48:25.321299+00:00,2021-10-19
62043,59c4b23e-4ffd-4978-a477-cdead0cc6050,142.0,Annually Plan,1,999.0,2021-11-23 17:21:06.090406+00:00,2022-11-23
65188,a3cc4ab8-0fee-42bc-9891-c39babd84283,87.0,Basic Plan,1,499.0,2021-11-24 04:01:36.030997+00:00,2021-12-24
38430,6e7e14f1-3b19-4f1d-8e2e-0771f847760a,768.0,Youtube Premium - Family,1,189.0,2021-11-15 16:01:39.820357+00:00,2021-12-15
67459,009aff10-bd20-4e71-ab13-d60fc5ea401a,121.0,App Subscription: Basic,0,6000.0,2021-11-24 08:57:12.148730+00:00,2021-11-23
6471,fa752c98-b63d-42b5-91b8-b90b380c999c,816.0,Premium Membership,0,999.0,2021-09-19 04:47:56.129516+00:00,2019-12-26
95774,a922ae25-9d74-42f6-a892-116cf268d915,87.0,Basic Plan,1,499.0,2021-12-06 16:03:03.078273+00:00,2022-01-06
91429,d2a66b71-0817-4d37-9ffb-f004b5cf6bb2,8.0,3 Months Plan,1,387.0,2021-12-04 04:58:30.206294+00:00,2022-03-04
52455,9f248926-b419-487a-b515-5b2a48272ea5,102.0,Individual Plan,0,1189.0,2021-11-23 15:21:25.219457+00:00,2021-11-25
67017,1ba86734-89e6-4ae7-a88c-0b7510160924,150.0,12 Months Plan,0,999.0,2021-11-24 07:30:28.748951+00:00,2021-11-24
63999,bd69e1e3-155f-4c07-8a10-5de7703d8f00,38.0,Annual App Subscription,1,1188.0,2021-11-24 00:42:09.361216+00:00,2022-11-24
58175,e0bfc6d6-bd97-4d2f-94a5-f5f6f9f0baf5,38.0,Annual App Subscription,1,1188.0,2021-11-23 16:08:12.170097+00:00,2022-11-23
76774,bb15d11e-c9b3-4198-b1d0-f3922feaa921,101.0,Wwe Network Plan,1,299.0,2021-11-25 17:14:24.324728+00:00,2022-11-25
96841,e21ea01c-961f-4360-aab8-277f664849a9,102.0,Individual Plan,0,1189.0,2021-12-07 06:52:04.053883+00:00,2021-12-06
28844,f5b0678a-f28d-4c52-a292-34f4389bea40,553.0,Standard,1,99.0,2021-11-04 06:14:07.115065+00:00,2022-01-04
84755,cdeca5c9-7610-4b89-a536-5ed0d8e0d188,27.0,Digital Solo Access,1,156.0,2021-11-29 06:56:35.990668+00:00,2022-10-03
32190,66e5fa41-5c01-4c45-9bc4-3ef403657a3d,1171.0,Team - Monthly,1,4.95,2021-11-07 13:23:57.287620+00:00,2021-12-11
55810,0decb60a-b916-4f97-b38f-3cb401e30062,121.0,App Subscription: Basic,1,6000.0,2021-11-23 15:47:44.815720+00:00,2022-11-23
80473,245a3dcd-78c2-4a24-88b5-17e13356fb5c,101.0,Wwe Network Plan,1,299.0,2021-11-26 18:36:34.024530+00:00,2022-11-26
68373,0483ecfc-885e-40c2-8945-18abb85190bf,8.0,12 Month Plan,1,999.0,2021-11-24 12:12:43.083991+00:00,2022-11-24
1101,a06fa29b-ae31-4874-8936-437bc317b57e,8.0,12 Month Plan,1,999.0,2021-08-13 10:31:47.010805+00:00,2022-08-13
88468,0a7bf22e-d7ea-462c-8296-f7ddea6aa24e,29.0,Vip Plan,1,399.0,2021-12-02 07:24:31.466346+00:00,2022-12-02
13389,b0731962-af6e-452b-a40e-3b77745f5a41,29.0,Premium Plan,1,1499.0,2021-10-17 02:37:18.485993+00:00,2022-02-08
71911,e8839f75-57e2-41df-a3e4-c1b686d9bc77,8.0,12 Month Plan,1,999.0,2021-11-25 05:37:24.929095+00:00,2022-11-25
40610,2ffaf5a9-e813-4cfa-a304-54a9bbd9c16d,87.0,Basic Plan,1,499.0,2021-11-17 18:02:54.686606+00:00,2021-12-17
63258,df5857dd-c91b-4064-ba9c-83c3ebb36abf,637.0,Pro - Annually,0,48.0,2021-11-23 18:50:02.954858+00:00,2021-06-12
1166,1e77e7cb-561b-4f73-8747-e44f300dcfc0,840.0,Plus Membership,0,999.0,2021-08-13 13:26:25.085825+00:00,2021-12-03
15527,3aaac8b7-9af7-42df-87b6-2bf4b3ec3870,768.0,3 Months Plan,1,399.0,2021-10-21 12:47:48.336430+00:00,2022-01-21
36468,71a7f0b3-c6b7-4fcd-9ce8-eeb37cf1e10c,29.0,Vip Plan,0,399.0,2021-11-14 02:35:37.243249+00:00,1970-01-01
30482,21032088-959c-4a9c-975a-b694175bf4eb,142.0,Annually Plan,1,999.0,2021-11-05 15:48:02.996187+00:00,2022-11-05
36731,e707f4ad-e8fe-4670-9afc-f41dad9369c8,29.0,Mobile Plan,1,499.0,2021-11-14 06:40:50.292726+00:00,2022-08-12
82563,86cf5286-38fc-4b18-8731-431e789c37cf,29.0,Vip Plan,1,399.0,2021-11-27 18:13:19.796994+00:00,2022-11-27
14012,89f1372a-47a5-4329-bd59-e4eb1589127f,87.0,Premium Plan,1,799.0,2021-10-18 17:15:53.556094+00:00,2021-12-18
78769,a2304309-ef67-4340-88c9-4e49a1a9de52,150.0,12 Months Plan,0,999.0,2021-11-26 08:17:51.964910+00:00,2021-11-25
2634,1f22a6d7-f1e2-404d-87ae-8154040aa4d4,8.0,12 Month Plan,1,999.0,2021-09-07 09:17:38.004133+00:00,2022-04-25
84533,8a2034be-1fd3-40c4-af3d-f0833e3da557,29.0,Vip Plan,1,399.0,2021-11-29 03:53:07.025907+00:00,2022-11-29
49116,f212612f-ae58-4733-ae81-3c670a1be1e9,101.0,Wwe Network Plan,1,299.0,2021-11-23 13:02:57.863946+00:00,2022-11-23
31230,50c609b4-ba26-480b-b25c-752af4b0923e,150.0,12 Months Plan,1,999.0,2021-11-06 11:38:27.136636+00:00,2022-11-06
53352,05e94136-bdb9-4b9e-9a7c-4ad776f86fbd,150.0,12 Months Plan,1,999.0,2021-11-23 15:26:46.672362+00:00,2022-11-23
71744,506a8758-5d33-413d-a486-7b012fd224a3,87.0,Mobile Plan,1,199.0,2021-11-25 05:30:28.937580+00:00,2021-12-25
73598,26def34f-5671-4950-b588-44bf5ad94c62,150.0,12 Months Plan,1,999.0,2021-11-25 08:15:49.709414+00:00,2022-11-25
40711,f0432d74-57fc-457b-8e2d-d604e29e584a,150.0,12 Months Plan,0,999.0,2021-11-17 20:23:28.204657+00:00,1970-01-01
1216,01dc6489-c927-4ba0-93e3-4dbc06203915,8.0,12 Month Plan,1,999.0,2021-08-14 04:07:36.843366+00:00,2022-03-03
4591,c51b5ff0-e465-491f-a9a6-4aefcab203bc,209.0,Standard,1,799.0,2021-09-16 02:55:38.085669+00:00,2022-03-30
44515,014ccf9c-1ab3-4c21-a91f-9332249dabd7,87.0,Basic Plan,1,499.0,2021-11-21 13:05:11.520922+00:00,2021-12-21
65631,ae661a25-69d0-42e3-ad5c-ec6d68bab4f1,69.0,12 Months Android Plan,1,399.0,2021-11-24 04:39:40.251249+00:00,2022-11-24
72640,5a1830ba-38da-429b-8a7c-30549f71e18f,8.0,12 Month Plan,1,999.0,2021-11-25 06:28:16.080095+00:00,2022-05-26
31996,0298533b-a8c8-49f1-ab4b-e60496f8666c,8.0,12 Month Plan,0,999.0,2021-11-07 09:39:39.360580+00:00,2021-11-06
32708,b49b2c03-a2d2-4199-aa94-e079a37f5647,7.0,3 Months Plan,1,100.0,2021-11-08 05:14:47.506525+00:00,2022-02-14
27012,ab55d80a-7a41-4d84-bf54-3d6a16e0ee5f,1367.0,Annual Plan,0,299.0,2021-11-02 15:41:37.036824+00:00,2020-06-16
17972,5d88e916-4872-42d8-8452-c1ee6ce57dbc,8.0,3 Months Plan,1,387.0,2021-10-25 05:31:03.744002+00:00,2022-01-25
78692,59289731-1348-4ace-8d10-b99463eb3f17,247.0,Pro,1,0.0,2021-11-26 07:53:07.294302+00:00,2021-12-24
55028,d9b4f15a-b3fd-4845-b87e-158b73316d99,553.0,Standard,1,99.0,2021-11-23 15:41:06.012129+00:00,2021-12-23
95987,cb8e2aa7-71c8-4cbd-a4b2-6700965172a8,135.0,Class 6 To 12 Plus Subscription,1,65000.0,2021-12-06 18:01:22.558398+00:00,2028-12-06
75541,07b393fc-f32c-49a9-b39d-5d918bd1f0b2,101.0,Liv Special,1,199.0,2021-11-25 13:27:34.523445+00:00,2022-11-05
31959,e7ac7ba7-8a2e-4e3d-b5f7-439f89fe74ac,150.0,12 Months Plan,1,999.0,2021-11-07 09:26:07.297593+00:00,2022-11-07
36521,e5073096-ea98-498a-8c6b-ac329d1aeba6,107.0,Binge Plan,0,749.0,2021-11-14 03:06:54.015361+00:00,2020-02-26
37827,be81a464-7d31-440c-8183-6e11148df2e4,8.0,12 Month Plan,1,999.0,2021-11-15 06:16:33.957349+00:00,2022-08-16
51415,aa5e20b2-5b3e-42f5-a857-dbc685532ec4,87.0,Basic Plan,1,499.0,2021-11-23 14:52:51.848099+00:00,2021-12-23
89683,1426f0ad-e43e-4ef7-9634-b3f30eb0bcdc,142.0,Annually Plan,1,999.0,2021-12-02 15:16:49.368436+00:00,2022-12-02
33063,dc5a6f18-d90b-4eba-9001-70725e874a30,151.0,Annually Plan,1,750.0,2021-11-08 14:48:34.817648+00:00,2022-11-08
55672,aa4eb883-9b7f-4b3e-b73f-131d6b0efc62,46.0,Annually Plan,1,699.0,2021-11-23 15:46:52.327773+00:00,2022-09-25
58704,c5452811-b236-4b0b-ac00-a03c88bf740d,102.0,Individual Plan,1,1189.0,2021-11-23 16:14:05.838814+00:00,2022-11-23
43399,58363a83-b121-48fa-8920-2e05464cd5a5,87.0,Basic Plan,1,499.0,2021-11-19 18:31:57.733802+00:00,2021-12-19
75039,c31bceda-6bba-4c6d-8bdf-5f11cce29509,321.0,6000 Credits,1,225.0,2021-11-25 12:21:37.778714+00:00,2022-07-03
17739,120b973f-5de8-4262-bdf3-728517cb2829,87.0,Basic Plan,1,499.0,2021-10-24 23:16:35.240612+00:00,2021-12-23
27612,21a363c3-f027-4493-94b7-1cec2423ff36,8.0,12 Month Plan,1,999.0,2021-11-03 08:26:09.991933+00:00,2022-11-03
54173,78591453-d01d-430a-8633-751faaa740bf,150.0,12 Months Plan,1,999.0,2021-11-23 15:35:25.788213+00:00,2022-11-23
38629,4ebb00ea-87c8-4fdd-b548-596855f0118e,1383.0,Veg,0,4500.0,2021-11-16 01:56:18.722289+00:00,2021-11-15
35042,41a17b42-2c6f-45b4-9e4f-acea99746b4c,87.0,Basic Plan,1,499.0,2021-11-11 12:39:06.835721+00:00,2021-12-11
40433,6580d63f-7894-431a-8d68-75ececd6a9d6,8.0,12 Month Plan,1,999.0,2021-11-17 15:45:39.554937+00:00,2022-11-17
29195,3dd6b559-b362-4a2f-8dfd-ef26fe3dfa7f,8.0,12 Month Plan,1,999.0,2021-11-04 11:53:27.422653+00:00,2022-11-04
32208,8109e890-7167-4d24-9ef5-ba7b68a2e961,8.0,12 Month Plan,1,999.0,2021-11-07 13:34:12.248615+00:00,2022-11-07
93143,852cf12c-db8e-4fb4-a7be-ece4a4b75d20,146.0,Annually Plan,0,399.0,2021-12-05 05:52:24.981757+00:00,2021-12-04
32537,0635c054-034f-45a9-8ebe-59b78ac1c33e,8.0,12 Month Plan,0,999.0,2021-11-07 20:55:11.085810+00:00,2021-11-06
78221,eba20cf0-d72f-409b-8701-d194fbfd4bbd,8.0,12 Month Plan,1,999.0,2021-11-26 05:14:18.228828+00:00,2022-11-26
43764,8738ebf6-1230-43b5-b97e-d80fd4d2dd81,150.0,12 Months Plan,1,999.0,2021-11-20 11:28:14.771356+00:00,2022-11-20
62337,e97a586a-8733-422a-8384-72d11fa7e773,87.0,Basic Plan,0,499.0,2021-11-23 17:36:43.210036+00:00,2021-11-22
29155,94be5a4a-37b2-4e76-a04a-dc85eeb8e92f,8.0,12 Month Plan,0,999.0,2021-11-04 11:32:24.945284+00:00,1970-01-01
29517,ebf9e506-426b-4d41-a722-3f654d13f7b4,146.0,Annually Plan,0,399.0,2021-11-04 17:01:51.927144+00:00,1970-01-01
10688,8388a0a4-d5a5-4165-af19-15f58704e1c6,29.0,Vip Plan,1,399.0,2021-10-09 13:01:16.416262+00:00,2022-10-09
43737,fd96eed2-05e6-4c5b-8ae6-968d9149a74c,150.0,12 Months Plan,0,999.0,2021-11-20 10:28:28.353481+00:00,2021-11-20
7182,27a9db12-1522-4541-9054-d213ed72e880,791.0,Basic - 100 Gb,1,130.0,2021-09-22 04:08:27.460282+00:00,2021-12-19
27251,18fa2015-4228-496e-ad49-11f49568522f,102.0,Individual Plan,0,1189.0,2021-11-02 19:27:05.988643+00:00,2021-11-01
79958,bcefccb5-a32b-48dc-a69a-5ab872bc2858,29.0,Vip Plan,1,399.0,2021-11-26 14:20:36.386793+00:00,2022-11-26
64709,6a1a72a3-040f-4d83-a9c6-1bee148fc475,102.0,Individual Plan,1,1189.0,2021-11-24 03:00:58.110154+00:00,2022-11-24
80362,c52aa180-194a-48ed-8bb7-dc3cb4689319,768.0,3 Months Plan,0,399.0,2021-11-26 16:57:19.623261+00:00,2021-11-26
38098,d944e305-8450-47f7-b11d-7e549af26441,8.0,12 Month Plan,0,999.0,2021-11-15 09:52:41.844173+00:00,2021-10-14
87185,e145e271-843b-45c7-b039-4aaa87b2f0cb,29.0,Vip Plan,1,399.0,2021-12-01 07:35:27.489180+00:00,2022-12-01
84568,0a311496-88e8-4a5e-a3a9-ee77bb90a16e,69.0,12 Months Android Plan,1,399.0,2021-11-29 04:28:26.770792+00:00,2022-11-29
95888,ec46048e-06e1-4a89-9c11-51dc3755592f,8.0,12 Month Plan,0,999.0,2021-12-06 17:02:56.980117+00:00,2021-11-21
70313,014cdccd-6cae-425c-b4b9-bd909bfbdcae,151.0,Annually Plan,1,750.0,2021-11-25 04:41:06.835837+00:00,2022-11-25
57262,c9157416-59b1-4b2d-9427-fb8d3f388945,46.0,Gaana Plus,1,549.0,2021-11-23 15:58:39.900207+00:00,2023-02-23
49133,64fad400-e729-4a3e-b9cd-534ff3bd8dd1,29.0,Vip Plan,1,399.0,2021-11-23 13:03:19.993126+00:00,2022-11-23
88214,12362c2a-4b63-4726-bb29-ff1a7ef49288,101.0,Wwe Network Plan,1,299.0,2021-12-02 06:09:39.119107+00:00,2022-12-02
54152,436f709c-667e-4a75-a44e-b938f042cfc3,8.0,12 Month Plan,1,999.0,2021-11-23 15:35:11.479631+00:00,2022-11-23
49811,2c876d15-68a0-4770-90af-265315c5c121,29.0,Vip Plan,1,399.0,2021-11-23 13:33:05.256500+00:00,2022-11-23
40313,c2367847-75a4-48c9-b523-6d4ececf9962,87.0,Basic Plan,1,499.0,2021-11-17 13:39:40.157778+00:00,2021-12-17
83885,2ac06b25-fec5-45ca-be29-0a0acfd4ca54,8.0,12 Month Plan,1,999.0,2021-11-28 14:29:20.405247+00:00,2022-11-28
53951,1a5aa117-c9d8-4e20-b3a8-d867b0f0a919,87.0,Basic Plan,0,499.0,2021-11-23 15:33:02.676242+00:00,2021-01-06
19548,31212d98-e080-471c-8019-9e9604e96f8d,107.0,Binge Plan,0,749.0,2021-10-26 13:49:15.511630+00:00,2021-11-15
76966,00043a15-a85c-4e9f-820a-e4b9f18d4e28,128.0,Tinder Plus - Monthly,1,330.0,2021-11-25 17:55:05.915418+00:00,2021-12-25
66028,e70f91a9-b3cd-4fa0-874e-b938962f1fd8,150.0,12 Months Plan,1,999.0,2021-11-24 05:27:06.713901+00:00,2022-11-24
90530,a21489b6-706c-406a-be1d-5850e5da6cd9,46.0,Gaana Plus,1,549.0,2021-12-03 07:46:50.025476+00:00,2023-03-03
19291,15fae47c-9ee0-49cf-b5be-ca51b0c66942,,,1,,2021-10-26 09:17:34.067668+00:00,2021-11-28
59831,306429d0-411a-4b4e-a13c-02468b5ec203,29.0,Vip Plan,1,399.0,2021-11-23 16:31:45.585784+00:00,2022-12-04
48536,4af6534a-cc44-4acb-a53a-23484ed1ea2f,107.0,Binge Plan,1,749.0,2021-11-23 12:12:41.115669+00:00,2022-02-23
40175,630b43dd-222a-4123-aef0-86126881458c,151.0,Individual,0,200.0,2021-11-17 09:14:30.761407+00:00,2021-07-21
10271,5486285b-bc24-41ca-b5d1-a08c1ed9b58e,87.0,Premium Plan,0,799.0,2021-10-08 07:03:56.729451+00:00,2021-07-27
31483,0f812429-2e24-4eed-9b2e-3a562f1a1167,150.0,12 Months Plan,1,999.0,2021-11-06 18:38:59.017517+00:00,2022-11-06
802,fa28247d-7f3e-4c8a-bff9-0ea8f06b4e52,150.0,12 Months Plan,1,999.0,2021-08-12 17:01:22.455542+00:00,2022-06-02
34890,ac5105e4-2d96-4721-b202-f31fd12563e7,7.0,12 Months Plan,1,300.0,2021-11-11 11:49:50.313147+00:00,2022-11-11
32121,eda1943c-b401-425d-9cfc-5818d7f62eeb,128.0,Gold Plan - Annually,1,3000.0,2021-11-07 12:37:44.167000+00:00,2022-11-07
91490,9d065e80-038c-468a-86ab-ce8fff60dccf,29.0,Vip Plan,1,399.0,2021-12-04 05:25:55.429200+00:00,2022-12-04
9883,6bb72c9c-1a18-495d-9d77-f1598957d8d6,548.0,Business,1,1900.0,2021-10-07 19:33:02.809437+00:00,2021-12-09
37973,7181fb86-b2d6-4c78-91fa-9ec66e8598b2,29.0,Vip Plan,1,399.0,2021-11-15 07:18:11.720247+00:00,2022-11-15
30892,df4ae71e-59e7-4056-87c9-56939c3312a9,151.0,Annually Plan,1,750.0,2021-11-06 04:17:26.616874+00:00,2022-11-06
34246,a461126a-cc2e-4ddb-8a14-5cefc5d9b49e,1316.0,1 Year 18 Sessions / Month,1,,2021-11-10 11:09:08.234624+00:00,2022-03-05
37176,5fd01a45-a262-4287-9210-3510aeffa600,87.0,Mobile Plan,0,199.0,2021-11-14 14:37:36.278407+00:00,2021-06-02
61379,a5edc289-e62f-4ece-8f20-190137aa04eb,29.0,Premium Plan,1,1499.0,2021-11-23 17:00:43.311409+00:00,2022-11-23
59140,8d5e7625-bedb-4904-8690-7081e845b999,151.0,Annually Plan,1,750.0,2021-11-23 16:21:02.915849+00:00,2022-11-23
61496,bc7172f3-c475-47c8-b754-0176a887ea3a,8.0,12 Month Plan,1,999.0,2021-11-23 17:03:59.047850+00:00,2022-11-23
47719,667826f1-9020-4919-817d-9b68c2111d88,150.0,12 Months Plan,0,999.0,2021-11-23 09:26:42.863551+00:00,2021-11-23
19667,fba1baa1-1036-4334-a536-0e9b18f363c4,102.0,Individual Plan,1,1189.0,2021-10-26 15:25:38.521694+00:00,2022-10-26
33311,15ee9ba2-f8cf-4aac-94f9-401db1300bb1,666.0,Premium Annual Membership,0,535.0,2021-11-09 02:54:34.916809+00:00,2020-02-27
94697,e5e630ab-3562-4124-8162-ae167e4ee1c4,768.0,3 Months Plan,1,399.0,2021-12-06 07:34:26.604453+00:00,2022-03-06
39245,4778abe4-5c4c-4edb-a62f-df3b54eba83c,151.0,Individual,0,200.0,2021-11-16 15:14:50.741286+00:00,2021-11-19
21106,61942959-eae3-403e-9501-8106c50cfe7d,150.0,12 Months Plan,0,999.0,2021-10-28 04:47:14.597722+00:00,2021-10-27
14265,0317f949-818a-43f0-b82e-7fd7180aab2c,553.0,Standard,1,99.0,2021-10-19 03:33:33.676230+00:00,2021-12-12
17440,7c2b4b04-20e0-4e54-bd1d-b536cf034624,87.0,Premium Plan,1,799.0,2021-10-24 08:44:16.453411+00:00,2021-12-28
93021,94c4f3ed-68b0-4f3d-8d93-14abc1d7d8eb,8.0,12 Month Plan,1,999.0,2021-12-05 04:40:22.608392+00:00,2022-12-05
21401,d6acac4b-ac89-4cfb-a33f-f3fff62c21a9,768.0,3 Months Plan,1,399.0,2021-10-28 09:02:51.515545+00:00,2022-01-28
67691,fd603469-8576-4ba5-b5b5-126bc263e195,29.0,Vip Plan,1,399.0,2021-11-24 09:33:28.881830+00:00,2022-11-24
89467,7e85579d-ef12-4942-ba7c-0c2b91d7ac7c,222.0,12 Months Plan,1,3588.0,2021-12-02 13:38:14.346832+00:00,2022-12-02
16772,337f8890-bac3-424d-b75f-c3f1c9934cfc,8.0,12 Month Plan,1,999.0,2021-10-23 07:34:11.792101+00:00,2022-10-23
86784,6551424c-83c3-4f66-bffc-7022f6c29f20,553.0,Standard,1,99.0,2021-12-01 02:16:38.171444+00:00,2022-01-01
9969,1f4eaab6-26b0-4b20-8346-5d43d9278a32,29.0,Premium Plan,1,1499.0,2021-10-08 04:09:07.138397+00:00,2022-10-31
68813,68c7ccf2-5d81-481f-abc5-bb3d113fe642,46.0,Gaana Plus,1,549.0,2021-11-24 13:47:41.837867+00:00,2023-02-24
76226,9ec7f07a-185f-47d9-91df-e38966400a63,29.0,Vip Plan,1,399.0,2021-11-25 15:15:55.121121+00:00,2022-11-25
95875,ea61be7d-43aa-40b1-9c25-7cea6b6bcdce,762.0,Lybrate Cube - 1 Clinic,1,1776.0,2021-12-06 16:58:14.668529+00:00,2023-12-05
50935,83e33121-309a-4501-95cd-6ac33a5576fb,150.0,12 Months Plan,1,999.0,2021-11-23 14:23:46.546686+00:00,2022-05-15
28748,4bb0e506-e20b-4fbf-8297-4ff1b98583a8,29.0,Vip Plan,1,399.0,2021-11-04 04:17:00.544682+00:00,2022-11-04
26680,0d3d6ac4-2da2-4c39-8083-498f1b0ea2a8,8.0,12 Month Plan,1,999.0,2021-11-02 04:37:31.345904+00:00,2022-11-02
67746,eb325e80-7055-4235-9dd5-eaf16be174e5,8.0,12 Month Plan,1,999.0,2021-11-24 09:48:19.169725+00:00,2022-11-24
50644,b07d2a9d-2ff4-4945-b008-a13ca4f4023d,1240.0,The Glow Membership,0,149.0,2021-11-23 14:08:32.708520+00:00,2020-08-27
32371,182db05c-d5f0-413b-8c45-bb0b16d65b2a,1240.0,The Glow Membership,0,149.0,2021-11-07 17:05:26.993694+00:00,2021-04-30
52361,22fd9499-11da-4b02-b8b5-d4a7a4289f74,833.0,Free Trial,0,0.0,2021-11-23 15:20:56.570498+00:00,2020-09-18
12381,27f024bd-0efb-43e4-a56d-0398aa083c65,150.0,12 Months Plan,0,999.0,2021-10-14 15:08:45.211266+00:00,2021-11-25
30728,18e979fa-2d33-4c51-991e-448293cf6eb9,151.0,Annually Plan,1,750.0,2021-11-05 21:04:04.861779+00:00,2022-11-05
30592,c518e750-a728-4129-8dfd-cf7f1db5646d,46.0,Gaana Plus,1,549.0,2021-11-05 17:29:09.231214+00:00,2023-02-05
82764,f6ce1c0c-0590-4254-9f3c-6db8f3d8ab9a,312.0,Workstation (Workstation Per Year),1,39.95,2021-11-28 00:50:25.272215+00:00,2022-11-28
90907,82a6b01d-eb37-4747-837d-6b822ec1f20e,151.0,Annually Plan,1,750.0,2021-12-03 13:08:44.905502+00:00,2022-12-03
48352,58c16749-e352-4634-bcf8-d41cb9778215,101.0,Liv Premium,1,999.0,2021-11-23 11:43:24.333038+00:00,2022-02-08
10836,830603ab-5cfd-4fb6-b1df-03aec4d553cb,101.0,Liv Premium,1,999.0,2021-10-10 15:21:03.361974+00:00,2022-10-01
91866,ed4051c6-b6a6-4451-90b2-22d56fe28613,101.0,Wwe Network Plan,1,299.0,2021-12-04 10:30:36.165840+00:00,2022-12-04
45351,c703b730-0edb-4fcc-9076-2358fd3d5162,87.0,Standard Plan,1,649.0,2021-11-21 13:54:57.346482+00:00,2021-12-30
84831,ac3940a6-9d92-487a-8004-577d73d89855,142.0,Annually Plan,1,999.0,2021-11-29 08:13:51.912907+00:00,2022-11-29
7263,454e750d-ceee-4685-b5dc-00e9fb9df1e1,8.0,12 Month Plan,0,999.0,2021-09-23 10:04:37.506268+00:00,2021-05-09
78867,080b45d4-1970-4c4e-a846-15efa936e473,29.0,Vip Plan,1,399.0,2021-11-26 08:47:04.713909+00:00,2022-11-26
77613,e60e1e8a-db10-4d14-b0da-96d93c196f9e,102.0,Individual Plan,1,1189.0,2021-11-26 02:28:59.590340+00:00,2022-11-26
25941,5199ad26-6fcd-431d-b36e-5afee065291a,19.0,Half Annually,1,2999.0,2021-11-01 06:52:40.368373+00:00,2022-05-01
28505,874cb77e-771f-4121-8489-7c8284a7539f,8.0,12 Month Plan,1,999.0,2021-11-03 20:47:13.910742+00:00,2022-11-03
22420,e0b8ab4e-26ba-46d3-af6e-caf51a1ae497,29.0,Vip Plan,1,399.0,2021-10-29 05:17:05.289016+00:00,2022-10-29
75332,4ae61547-1056-4298-bf5b-847cb64df047,87.0,Basic Plan,1,499.0,2021-11-25 12:58:03.725601+00:00,2021-12-25
39510,3c69fc1c-0cfe-4265-87e0-dc9f63ffa0b9,768.0,3 Months Plan,1,399.0,2021-11-16 17:15:13.412847+00:00,2022-02-16
91588,cd5e92bc-8614-44f8-ba9a-2416ac231b25,146.0,Annually Plan,1,399.0,2021-12-04 05:53:14.705465+00:00,2022-12-04
93936,7e1a12b6-32c0-457e-bd6c-d7746fdefcae,29.0,Vip Plan,1,399.0,2021-12-05 14:02:18.964683+00:00,2022-12-05
21946,36c151cc-7ca9-4136-91a2-7a734fc27f35,150.0,12 Months Plan,0,999.0,2021-10-28 16:17:14.114971+00:00,1970-01-01
61724,32c1c6b6-5dff-490c-a436-041820695499,29.0,Vip Plan,1,399.0,2021-11-23 17:09:00.737317+00:00,2022-11-23
67921,8ab99e95-aa2d-438a-83e5-3a864e1d0ac4,7.0,12 Months Plan,1,300.0,2021-11-24 10:20:05.692755+00:00,2022-11-24
11740,7e39da40-175a-4af3-bae5-93b93e656721,8.0,12 Month Plan,1,999.0,2021-10-13 17:18:01.996260+00:00,2022-10-13
82826,c3922c4d-8357-4d59-978f-2668b36b4dde,155.0,6 Months Plan,1,299.0,2021-11-28 02:14:55.383292+00:00,2022-05-28
4638,84c7db29-17b5-46a3-bd2d-9a2dcc07cb16,29.0,Vip Plan,0,399.0,2021-09-16 03:01:55.284943+00:00,2021-01-04
85188,8fb503ea-cb60-4fcd-9f62-b96c5861c6ca,25023.0,Belgian Chocolate Cookie | 220g,0,188.0,2021-11-29 12:55:52.899104+00:00,2021-11-29
75932,89fd16c1-d2de-407c-93f3-6164d75f79c9,100.0,Platinum Plus,1,14990.0,2021-11-25 14:27:15.880973+00:00,2022-02-22
62675,40786746-4fb8-438a-84b5-ee8297a49094,185.0,Stadia Pro,1,9.99,2021-11-23 17:54:48.109833+00:00,2021-12-09
49456,54ed8afd-a246-4181-a6cf-707cabdda184,8.0,12 Month Plan,1,999.0,2021-11-23 13:14:23.241284+00:00,2022-07-26
39253,0a11a6f8-8ed5-4a66-ba31-89b2ed620c3a,87.0,Basic Plan,0,499.0,2021-11-16 15:15:23.814591+00:00,2020-10-01
